lead_time,no_of_special_requests,avg_price_per_room,arrival_month,Unnamed: 0,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,booking_status
57,0,85.0,8,6630,5,3,2,1,0,1
10,0,153.0,8,3118,23,4,0,1,0,1
1,0,79.0,2,25484,13,2,1,0,0,1
213,0,130.0,6,19336,7,3,3,0,0,0
104,2,159.3,5,31453,14,4,1,2,0,1
181,0,120.0,10,36245,11,3,2,0,0,0
3,1,79.0,12,6805,15,2,2,0,0,1
151,0,80.0,1,31449,19,3,3,0,0,1
2,1,65.0,11,9113,30,2,2,0,0,1
3,1,47.5,4,20339,23,3,1,2,0,1
275,0,110.0,4,13176,17,3,0,2,1,0
122,0,95.2,4,13470,29,4,2,2,0,0
208,0,80.75,7,12635,30,4,2,2,3,0
296,1,117.0,9,36023,21,3,4,0,1,0
106,2,90.0,11,17940,4,4,2,1,0,0
1,1,119.0,5,27611,30,4,0,1,3,1
85,0,125.0,9,12846,30,3,3,0,1,1
8,3,140.0,9,35499,3,4,3,0,0,1
87,0,97.71,6,5423,9,4,3,0,0,1
48,1,40.67,3,2456,6,3,1,2,0,1
2,0,181.0,5,26833,19,3,1,0,0,1
28,0,93.6,6,28646,12,4,7,4,0,1
163,1,112.0,7,25528,14,3,3,0,0,0
255,0,123.75,12,12762,30,4,2,2,0,1
41,0,85.67,3,10523,13,2,1,2,0,1
141,1,114.3,8,14669,10,4,2,0,0,1
245,0,75.0,6,22480,17,3,2,0,0,0
41,0,81.08,4,30565,21,4,1,0,0,0
118,1,58.9,8,15295,26,4,4,0,0,0
17,0,85.0,10,12260,10,3,3,1,0,1
46,1,117.9,7,22017,4,4,2,1,0,1
68,0,65.0,9,11090,29,3,2,0,0,1
323,0,70.0,5,33587,17,3,4,0,0,0
161,1,95.2,4,25627,29,4,2,2,3,1
105,0,150.3,8,26243,26,4,2,1,0,0
127,0,143.1,9,13219,1,4,3,1,0,0
418,0,107.0,9,2552,26,4,2,1,1,0
31,1,127.94,11,6975,5,4,3,2,0,0
30,0,140.0,6,24073,2,3,2,0,0,1
230,0,111.0,9,1665,6,4,5,0,0,0
103,0,94.5,7,20221,18,3,1,2,1,0
185,0,103.5,12,22829,16,4,2,1,0,1
185,1,122.4,10,18966,5,4,2,0,0,0
117,0,126.9,6,32862,3,4,2,1,0,1
50,2,114.0,11,26310,13,4,1,2,0,1
15,1,75.0,1,8916,21,4,1,0,3,1
138,0,218.03,7,20999,4,4,3,1,1,0
4,1,80.79,11,15224,27,4,4,2,0,1
160,0,146.7,8,27850,22,4,2,1,0,0
36,1,129.0,10,7963,26,4,4,0,0,0
3,0,124.0,6,12877,27,3,0,1,3,1
93,1,112.5,8,9032,13,4,1,0,0,1
9,1,116.27,8,25072,14,4,1,2,0,1
15,2,115.0,9,1811,16,4,2,0,3,1
175,0,82.28,10,27243,4,3,4,0,0,0
7,1,81.0,3,3527,2,4,1,0,3,1
196,1,80.75,7,9983,31,4,2,2,3,1
138,0,94.5,8,4295,22,3,1,2,1,1
265,0,109.0,6,602,24,4,2,0,1,0
86,1,120.69,8,12300,9,4,2,0,0,0
315,0,160.0,9,28631,30,3,2,1,1,0
161,0,105.0,3,3259,25,4,2,1,1,0
0,1,0.0,1,31356,7,1,1,0,0,1
166,0,110.0,11,36268,1,3,3,0,0,0
4,0,122.4,9,30760,20,4,1,0,3,1
21,0,79.0,2,21424,12,4,2,0,3,1
63,0,71.0,1,10360,19,3,2,0,0,1
52,1,100.33,12,26430,28,4,2,1,0,1
305,0,89.0,11,15883,4,3,2,1,0,0
3,1,78.3,1,19659,9,4,1,1,0,1
166,0,110.0,11,18144,1,3,3,0,0,0
6,1,139.0,6,35377,30,4,1,0,3,1
66,2,102.0,9,25238,5,4,2,1,0,1
189,0,109.8,10,17300,28,4,2,1,0,0
9,0,66.0,2,14167,5,3,2,1,0,1
199,1,68.0,11,31694,4,3,2,1,0,1
15,2,77.35,11,21795,22,4,5,2,3,0
127,1,96.3,6,33794,27,4,2,1,0,1
70,1,64.67,4,32680,3,4,4,2,0,1
37,0,105.0,10,13476,13,3,3,0,0,1
0,2,129.0,6,6107,18,4,1,2,3,1
80,2,93.6,11,508,18,4,2,1,0,1
1,0,105.0,5,16427,16,4,0,1,0,0
1,1,130.94,9,13856,20,4,1,0,0,1
184,1,164.25,8,23802,17,4,1,0,1,0
14,2,152.0,11,31894,11,4,1,0,0,1
118,2,110.8,12,15250,28,4,4,1,0,1
276,0,95.0,9,21353,22,3,3,0,0,0
214,0,120.9,9,35939,29,4,3,0,0,0
268,0,80.75,10,25620,9,3,3,2,0,1
69,0,106.0,9,29253,22,3,2,0,1,1
15,0,86.0,2,34973,18,3,3,0,0,1
169,0,106.0,4,27003,22,3,2,2,1,0
287,0,100.3,9,10603,29,4,3,1,0,0
0,0,71.25,12,31175,9,4,7,4,3,1
128,1,118.8,9,31183,2,4,2,1,3,1
69,0,106.0,9,874,22,3,2,0,1,1
46,1,106.8,3,6877,17,4,3,0,0,0
5,2,66.3,12,35580,14,4,4,0,3,1
7,0,65.0,11,1626,2,2,6,2,0,1
41,2,105.9,10,25667,16,4,2,1,0,1
0,1,155.0,9,107,21,4,3,1,0,1
96,0,76.93,4,13240,10,4,2,2,3,1
121,2,58.91,2,15359,15,4,3,1,0,1
112,1,97.75,12,15957,6,4,4,0,0,0
70,1,74.8,12,24377,3,4,2,2,3,1
128,1,151.2,10,18664,11,4,3,0,0,0
62,2,146.7,7,976,26,4,4,0,0,1
43,2,194.3,11,17363,1,4,3,0,1,1
26,2,123.0,11,23239,17,4,2,0,0,1
6,0,81.0,2,3819,1,4,0,1,3,1
7,0,76.29,11,18886,27,4,5,3,3,0
0,0,109.0,8,11842,14,3,2,0,1,1
24,2,88.0,12,30776,4,4,1,2,3,1
0,0,160.0,9,3536,27,2,1,0,0,1
0,0,149.0,5,15701,26,4,3,0,3,1
181,0,250.0,10,5193,11,4,1,0,0,0
51,1,148.75,11,17563,4,4,2,2,0,1
63,0,116.0,9,1018,4,3,2,0,1,1
58,2,115.04,9,29771,27,4,2,0,0,1
9,1,114.0,12,19339,7,4,1,0,0,1
124,0,114.3,8,28332,8,4,5,1,0,0
108,0,72.25,7,18727,10,3,2,2,0,1
304,1,70.0,12,22185,29,3,3,2,0,1
304,0,89.0,11,31302,3,3,3,0,0,0
32,0,73.0,11,2400,20,3,2,0,0,1
163,0,96.88,9,6945,10,3,5,2,0,1
320,1,115.0,8,4646,18,4,2,0,1,0
20,0,79.0,2,35473,12,4,2,0,3,0
89,3,107.1,6,29243,26,4,3,2,0,1
87,1,183.6,9,31192,6,4,5,2,1,1
90,0,96.3,3,18898,25,4,2,1,0,1
250,0,95.0,9,21809,26,3,3,1,0,0
11,0,160.0,5,949,24,3,3,0,1,1
120,0,79.2,12,32071,4,4,1,2,3,0
141,1,111.68,7,31263,3,4,5,2,0,1
38,4,179.3,10,5674,20,4,1,0,0,1
95,2,108.0,10,10259,2,4,1,2,3,1
4,2,194.33,3,23615,27,4,1,2,0,1
25,2,129.0,10,21988,17,4,2,1,0,1
117,0,94.5,8,15003,1,3,1,2,1,1
12,0,139.0,7,30848,24,4,0,1,3,1
29,2,119.0,10,11419,19,4,4,0,3,0
49,0,65.0,3,30269,4,3,5,2,0,1
5,0,84.0,11,25448,13,2,3,2,0,1
89,1,139.95,7,12239,18,4,3,1,0,0
97,1,110.5,4,35336,25,4,3,1,3,1
9,0,98.64,12,22082,25,4,3,2,0,1
0,0,123.0,10,16705,11,4,0,2,0,1
107,1,130.0,6,29025,10,3,2,0,0,1
121,0,80.75,5,16558,26,3,3,0,0,1
6,0,0.0,12,8217,10,4,2,0,1,1
109,1,80.1,10,33063,26,4,1,0,3,1
21,0,206.0,6,27759,10,4,4,2,0,0
7,0,144.0,5,32966,5,3,3,0,0,1
275,0,90.0,10,12822,5,3,4,1,0,0
57,1,90.67,6,7254,10,3,2,1,0,1
7,1,106.36,11,26425,8,4,4,0,3,1
3,2,0.0,3,26381,14,4,3,1,0,1
11,0,88.5,10,4359,23,3,2,2,0,1
206,2,105.3,10,17332,26,4,4,1,0,0
15,2,242.33,3,26308,3,4,3,0,1,1
58,1,94.5,10,11730,9,4,2,0,0,1
91,0,134.1,8,34749,21,4,0,2,0,1
19,0,80.0,10,26491,6,3,3,0,0,1
5,0,105.0,11,21612,1,4,2,2,0,1
3,0,119.0,3,33758,21,4,1,1,0,1
7,2,177.0,5,24080,22,4,1,2,0,1
44,1,108.0,10,28634,2,4,1,2,3,0
80,0,108.0,10,35480,9,3,2,0,1,1
117,0,94.5,8,1816,1,4,1,2,1,0
41,1,65.0,12,14497,27,3,1,0,0,1
11,1,133.33,10,15437,30,4,1,2,0,1
3,0,0.0,10,11883,2,1,10,4,0,1
44,0,251.7,6,25968,16,4,3,0,0,0
163,0,192.95,12,27823,23,4,2,2,1,1
0,0,109.0,8,24676,14,3,2,0,1,1
346,1,115.0,9,26609,13,3,2,0,1,0
143,1,106.75,8,6393,8,4,5,2,3,1
322,0,80.0,5,5120,19,4,3,1,0,0
314,0,75.0,10,18118,12,3,3,0,0,0
129,2,114.3,7,26891,8,4,2,0,0,1
143,0,114.3,8,5239,13,4,1,1,0,0
37,0,0.5,2,2504,20,4,8,4,0,1
10,2,78.5,1,21516,17,4,5,2,3,1
258,0,110.0,10,10371,16,3,0,1,0,0
24,0,85.0,9,11364,20,3,4,2,0,1
62,2,101.15,3,7391,28,4,3,1,0,1
9,2,184.0,10,25777,7,4,2,0,0,1
44,0,2.0,1,8954,2,1,1,1,0,1
12,1,79.0,12,16494,21,2,1,0,0,1
11,0,122.33,4,1417,29,4,2,1,3,0
14,0,132.33,3,15186,4,4,7,2,1,0
88,1,149.4,9,10946,15,4,3,2,0,1
64,1,0.0,10,11391,15,1,1,0,0,1
151,1,137.13,7,24664,5,4,5,1,0,0
35,0,125.1,3,21282,24,4,3,0,3,0
5,1,95.0,4,4077,18,4,1,1,0,1
35,1,79.0,12,27437,14,2,1,0,0,1
97,1,80.75,4,26297,25,4,3,1,3,1
40,1,145.35,3,6560,23,4,4,0,0,0
97,0,80.75,10,30329,30,3,1,2,0,0
25,0,75.2,11,12521,29,4,1,0,0,1
9,0,137.0,8,31720,26,4,2,0,3,1
10,3,35.0,7,8437,3,1,0,2,0,1
26,0,101.0,6,14610,23,4,1,0,0,0
171,0,80.75,9,33939,20,3,5,2,0,0
5,1,139.13,9,22425,16,4,1,0,0,1
7,2,174.67,3,24273,24,4,3,0,0,1
33,0,111.9,6,25361,27,4,2,1,0,0
23,1,85.0,8,16479,12,3,2,1,0,1
254,0,100.3,9,18977,29,4,3,1,0,0
40,0,125.55,10,22075,5,4,1,0,0,0
5,1,100.0,5,2611,23,3,1,1,0,1
6,0,70.0,2,4155,21,3,3,2,0,1
290,0,106.0,12,12672,12,2,2,1,0,1
75,0,105.0,10,23028,30,3,0,2,1,0
280,0,110.0,9,27978,19,3,2,1,0,0
49,0,67.5,2,10649,20,4,1,2,3,0
206,3,109.8,10,5703,28,4,2,2,0,1
183,2,80.1,10,32682,29,4,1,2,3,0
117,0,76.5,8,24569,22,4,1,0,0,0
55,0,149.4,7,30980,27,4,4,0,0,0
159,0,144.0,9,33645,19,3,2,1,0,0
51,0,60.0,11,23126,14,3,1,2,0,1
3,0,95.48,5,11310,13,4,1,0,3,0
177,0,100.0,6,8851,3,3,2,0,0,0
1,0,142.0,11,24965,29,4,2,0,0,1
115,0,60.0,2,4791,27,4,2,2,0,0
113,3,117.3,12,29102,6,4,4,0,1,1
44,0,75.0,2,34490,17,3,3,0,0,1
320,1,115.0,8,319,18,4,2,0,1,0
41,0,142.2,6,9432,17,4,2,0,0,0
3,0,101.0,3,26003,2,4,2,0,0,0
3,0,55.0,3,10567,27,3,2,2,0,1
68,0,65.0,9,15389,29,3,2,0,0,1
22,0,75.0,8,14102,21,3,1,0,0,1
42,2,104.0,11,5913,29,4,3,0,0,1
118,0,99.28,9,28440,3,3,5,2,0,1
270,0,62.8,4,34407,20,3,4,0,0,0
34,0,224.67,9,35185,23,3,3,0,1,0
285,0,100.0,10,21998,3,3,3,1,0,0
160,0,70.0,12,29890,30,3,3,0,0,1
149,1,99.45,7,7232,12,4,4,0,0,1
141,1,118.8,9,21877,19,4,5,2,3,0
30,0,163.62,8,18596,6,3,1,0,0,1
305,0,89.0,11,16714,4,3,2,1,0,0
40,0,109.8,4,9978,18,4,0,1,0,1
57,3,112.8,12,9004,27,4,3,0,0,1
46,1,105.5,11,10170,4,4,3,0,0,1
113,1,68.3,3,19500,23,4,4,0,3,1
89,0,143.7,6,5790,27,4,5,1,0,0
65,1,177.3,4,34436,12,4,3,0,0,0
77,2,104.4,10,16997,25,4,3,0,0,1
3,0,143.0,7,36141,10,2,2,2,0,1
29,2,159.2,5,35083,20,4,2,1,0,1
75,0,129.0,7,28665,8,4,2,1,0,0
237,0,80.75,8,5806,10,4,4,0,3,0
107,1,118.8,9,6158,5,4,3,1,3,0
36,0,159.3,5,1860,14,4,1,1,0,0
122,0,85.0,4,15976,15,3,2,0,0,0
47,1,125.1,9,19560,20,4,1,0,3,1
66,2,179.1,11,8598,7,4,3,1,0,1
19,2,91.0,2,5430,15,4,4,1,0,0
221,1,109.65,9,10302,12,4,3,1,3,0
113,0,114.9,12,27221,27,4,3,0,0,0
94,1,65.84,11,25295,13,4,4,2,0,1
1,1,89.0,4,25603,8,4,1,0,3,1
253,1,140.4,10,19043,7,4,2,1,0,0
100,0,81.2,4,32863,25,4,2,1,3,1
51,0,116.1,4,36162,28,4,3,2,0,0
11,0,143.2,10,3464,7,3,1,0,0,1
79,0,75.0,11,28502,13,3,2,0,0,1
134,2,163.34,12,32823,26,4,5,1,0,0
56,0,120.0,6,34182,8,3,1,0,0,1
4,1,187.0,3,12529,26,4,1,0,0,1
6,2,161.5,9,7874,8,4,3,1,0,1
76,0,116.28,6,6125,13,3,3,1,0,1
34,2,145.8,9,26626,10,4,3,0,0,1
49,1,135.9,6,17662,4,4,1,1,0,1
7,2,125.8,12,7043,29,4,3,1,0,1
12,1,85.0,9,30289,11,3,0,1,0,1
188,0,130.0,6,24425,15,3,2,0,0,0
26,0,85.0,10,13864,16,3,3,2,0,1
171,1,90.95,6,31380,28,4,4,0,0,1
157,0,108.66,8,23259,31,4,3,0,0,0
140,0,70.0,12,14590,29,3,5,0,0,1
35,0,116.1,3,11210,16,4,2,0,1,0
105,5,96.9,9,6057,29,3,3,1,0,1
6,0,167.0,4,30728,22,4,2,0,0,1
2,1,0.0,10,12934,23,1,0,0,0,1
11,0,75.25,10,28456,23,3,2,2,0,1
159,0,198.9,5,23402,26,4,3,0,0,0
110,0,70.0,12,29357,9,3,4,0,0,1
159,0,122.0,9,22072,19,3,2,1,0,0
53,0,149.4,9,12468,11,4,2,2,0,0
4,1,153.0,8,10184,27,4,1,0,0,1
157,0,130.5,9,24187,19,4,2,1,0,0
169,0,106.0,4,51,22,4,2,2,1,0
8,1,111.35,5,16476,31,4,3,0,0,1
2,1,103.0,11,35901,23,4,1,0,0,1
59,2,80.3,3,9923,2,4,3,0,0,1
16,1,69.35,3,32563,4,4,2,1,0,1
9,1,113.0,11,4329,2,4,4,2,3,1
3,2,128.0,8,23745,7,4,0,1,3,1
119,1,119.28,7,23770,18,4,6,3,0,1
24,0,47.0,12,7147,5,2,1,2,0,1
12,2,141.0,8,10537,15,4,3,1,0,1
162,0,168.3,7,11277,4,4,0,1,0,0
26,2,122.0,8,10510,30,4,2,0,0,1
179,3,90.9,10,7444,27,4,3,1,0,1
273,0,109.0,7,31743,17,3,2,0,1,0
51,1,144.0,11,8554,1,4,4,0,0,1
4,1,111.0,11,10220,22,4,1,0,0,0
145,0,69.56,4,28122,29,4,4,2,0,1
142,2,94.5,8,13454,3,4,1,0,3,1
142,1,83.78,6,29208,1,4,4,1,0,1
23,1,74.8,12,30526,1,4,3,1,3,1
29,0,66.0,2,5340,23,2,1,0,0,1
101,1,93.08,4,25044,26,4,4,0,0,1
0,1,146.0,8,32317,13,4,3,1,0,1
315,0,160.0,9,7971,30,3,2,1,1,0
67,0,75.0,12,15447,2,3,2,2,0,1
151,0,80.0,1,3869,19,3,3,0,0,1
5,0,105.0,9,23013,1,4,2,0,0,1
111,2,105.83,7,35299,9,4,2,2,0,1
3,0,75.0,12,35718,19,4,1,0,3,1
1,2,221.33,10,15200,6,4,3,0,0,1
43,2,94.5,10,24756,18,4,0,1,0,1
8,1,126.0,7,2593,19,4,2,0,0,1
149,1,114.3,7,21827,4,4,1,1,0,0
197,0,43.8,12,20796,21,3,4,1,1,1
31,0,152.1,2,20910,26,4,2,0,0,0
8,0,130.0,11,8484,5,3,1,0,0,1
225,0,96.3,8,12712,12,4,2,0,0,0
71,1,145.0,11,21034,10,4,2,0,3,1
39,0,65.0,11,11184,27,2,2,2,0,1
29,1,109.2,4,6050,11,4,2,1,0,1
95,0,140.4,5,24525,19,4,3,0,0,1
189,0,109.8,10,8166,28,4,2,1,0,0
180,0,112.5,7,13336,23,4,1,1,0,0
4,0,70.0,12,9703,16,3,1,0,0,1
102,0,101.5,10,18580,16,3,2,0,1,0
129,0,114.3,8,23060,6,4,4,2,0,0
69,0,120.0,6,14298,12,3,4,2,0,0
90,1,82.45,4,26002,4,4,3,1,0,1
219,2,168.3,8,9705,18,4,1,0,0,0
140,0,70.0,12,10265,29,3,5,0,0,1
14,0,105.0,11,33837,16,4,4,0,0,0
18,0,85.0,7,7636,17,3,1,2,0,1
79,1,90.95,4,20598,25,3,1,1,0,1
52,0,96.9,12,16957,7,4,4,0,0,0
1,2,106.0,8,31361,25,4,1,0,0,1
94,1,110.75,3,10564,28,3,5,1,1,1
137,0,96.3,8,23838,26,4,2,0,0,1
25,0,146.2,11,13203,7,4,3,1,0,1
3,1,95.0,11,13410,19,4,1,0,3,0
211,0,100.0,5,33766,20,3,2,0,0,0
3,2,168.0,8,5396,13,4,1,0,3,1
1,3,106.0,8,25568,20,4,2,0,0,1
10,0,80.0,3,23914,14,3,2,1,0,1
27,0,141.0,5,33126,10,4,3,0,0,0
128,3,100.29,9,15595,16,4,2,0,3,1
66,2,98.1,9,16452,3,4,1,1,0,1
54,0,177.3,4,35458,16,4,1,2,0,0
136,0,118.8,10,17577,5,4,4,0,0,0
51,0,75.0,11,2999,4,3,2,0,0,1
169,2,212.86,8,4746,18,4,2,0,0,0
257,0,101.5,7,16946,1,3,2,0,1,0
43,0,68.47,3,8532,8,4,5,1,0,0
0,0,65.0,5,26513,4,2,1,0,0,1
103,1,99.9,4,31636,8,4,1,0,0,1
32,0,143.28,11,15765,8,4,2,0,0,0
18,2,76.81,9,5691,2,4,3,0,0,1
1,1,104.0,11,35995,16,4,3,0,3,1
186,2,168.3,7,18181,7,4,2,0,0,0
9,1,80.3,1,18042,15,4,2,0,0,1
132,0,72.25,7,20725,1,3,2,1,0,1
254,1,100.7,7,3017,9,4,1,0,0,0
94,0,105.3,4,26135,14,4,3,0,0,0
196,2,55.96,8,15285,16,4,5,2,0,1
320,1,115.0,8,25180,18,3,2,0,1,0
17,0,92.67,12,4075,9,4,2,1,3,1
0,0,0.0,2,16642,3,4,1,0,0,1
19,1,166.0,8,16360,10,4,1,0,0,0
21,0,117.0,2,9664,29,4,0,1,0,1
145,1,112.0,7,30383,4,3,4,1,0,1
55,1,82.47,10,10307,29,4,1,0,0,1
256,0,64.33,9,12961,14,3,2,1,0,1
52,2,148.91,12,18163,29,4,2,0,0,1
3,0,68.0,3,12442,11,3,2,2,0,1
78,0,154.7,3,10716,21,4,5,1,0,1
221,1,48.0,8,24603,12,3,1,0,1,1
109,1,68.0,7,3495,15,4,7,2,0,0
7,1,123.2,10,15312,20,4,3,0,0,1
6,0,75.0,7,31403,8,3,2,1,0,1
21,0,156.0,5,32367,21,4,1,2,0,0
46,1,94.5,10,33441,21,4,4,0,0,1
26,2,159.0,9,14713,17,4,1,0,0,1
84,0,58.14,4,1485,10,4,2,2,3,1
128,1,132.3,10,36090,18,4,5,1,0,1
177,1,99.45,7,27290,31,4,2,2,0,1
20,0,107.0,10,4267,4,4,1,2,0,1
3,0,139.0,3,23052,23,4,2,0,0,0
31,0,74.8,11,17059,17,4,3,1,3,0
47,1,73.08,3,36170,30,4,3,0,0,1
7,2,90.1,12,16407,18,4,2,2,0,1
14,1,134.75,11,15880,8,4,2,0,3,1
34,0,224.67,9,19451,23,3,3,0,1,0
267,0,121.5,12,76,31,4,1,1,0,1
110,0,143.1,6,28150,3,4,1,0,0,0
51,0,125.1,8,3046,18,4,2,0,3,0
100,1,112.5,7,2036,4,4,0,1,3,1
31,1,94.5,10,3065,4,4,1,2,0,1
19,1,99.0,7,21781,29,4,1,0,3,1
20,0,77.71,11,25644,11,4,5,2,3,0
56,2,99.71,10,22493,9,4,3,2,0,1
220,1,118.25,10,30305,24,4,4,1,3,0
19,1,107.03,9,23482,23,4,2,1,3,1
20,1,124.16,11,6375,6,4,2,2,0,1
25,1,139.0,10,7871,21,4,2,0,0,1
19,0,96.0,9,31229,17,4,1,0,3,1
143,0,96.3,8,6927,26,4,2,2,0,0
9,0,149.0,4,1041,22,4,2,1,0,0
69,0,120.0,6,18731,12,3,4,2,0,0
71,0,120.0,6,4406,14,3,3,0,0,1
78,1,69.53,4,16498,4,4,2,1,0,1
158,0,70.0,3,6991,25,3,2,1,0,1
5,0,90.0,10,4250,19,3,2,1,0,1
10,1,169.0,7,7550,16,4,1,0,0,0
63,0,54.46,3,8422,30,4,4,0,3,1
61,0,118.8,4,1501,22,4,2,1,0,0
320,0,90.0,8,18676,18,3,2,0,1,1
88,1,132.3,10,3853,20,4,3,0,0,1
35,1,119.81,12,5813,24,4,1,2,0,1
21,1,124.0,9,22000,21,4,1,1,0,1
28,1,86.1,1,2599,25,4,2,1,0,1
42,1,171.9,6,18142,23,4,1,0,0,0
23,0,87.0,1,11948,2,3,1,2,1,1
2,1,114.0,8,29117,12,4,1,0,0,1
315,0,52.0,12,7644,2,3,2,0,0,1
14,2,184.0,9,35113,22,4,1,0,0,1
290,0,73.95,12,10895,1,4,3,1,0,0
57,0,90.95,9,20064,16,3,2,1,0,1
1,0,59.03,11,34291,25,4,1,0,3,1
212,2,92.65,10,7993,1,4,5,2,3,1
164,0,100.0,10,28954,2,3,2,0,0,0
68,1,112.2,4,3598,6,4,5,2,0,1
79,2,52.85,11,35717,18,4,4,0,0,1
275,0,90.0,10,1480,5,4,4,1,0,0
49,3,109.8,9,15500,2,4,1,0,0,1
124,0,82.13,4,25998,12,4,5,0,0,1
11,0,95.0,5,7410,9,0,10,5,0,0
377,1,115.0,10,25243,14,3,2,0,1,0
99,0,140.4,5,15536,26,4,3,0,0,1
97,0,140.4,5,24155,19,4,3,0,0,1
211,0,90.95,8,16078,25,4,3,1,0,0
6,1,67.0,11,6278,16,2,1,0,0,1
128,0,132.3,10,81,11,4,5,0,0,0
207,0,112.5,8,32802,17,4,2,0,0,0
122,3,119.85,5,22703,30,4,5,1,0,1
60,3,88.4,12,13453,23,4,2,2,0,1
0,1,0.0,11,31043,5,4,1,0,0,1
165,0,94.5,7,29020,8,4,2,0,3,0
13,2,99.0,5,25273,8,4,0,2,3,1
128,0,122.4,8,13080,17,4,4,1,0,0
56,1,136.35,8,32695,27,4,1,1,0,0
146,0,95.0,4,33322,24,3,0,2,0,0
69,0,120.0,6,18164,12,3,4,2,0,0
96,1,76.5,7,25130,22,4,4,1,0,0
41,0,117.6,3,34875,24,4,3,0,0,1
33,1,186.0,10,3822,10,4,3,1,0,0
49,0,126.0,10,31004,11,4,1,0,0,1
107,0,58.0,3,35378,17,3,3,0,0,1
31,1,90.0,10,11244,26,3,2,1,0,1
9,0,68.4,1,22221,22,4,2,2,3,1
117,0,94.5,8,28269,1,3,1,2,1,0
37,1,69.5,2,22487,4,4,3,1,3,1
13,0,221.0,5,31469,4,4,3,0,0,0
109,0,114.3,7,25764,3,4,1,2,0,0
304,0,89.0,11,10247,3,3,3,0,0,0
145,0,65.0,1,5044,3,3,1,2,0,1
33,1,111.6,5,14346,3,4,2,0,3,1
8,2,139.0,8,25475,11,4,2,0,3,1
76,0,72.25,3,3838,18,4,2,2,3,1
8,0,170.63,10,6351,6,2,1,0,0,0
54,0,140.4,6,3231,3,4,1,0,0,1
79,1,192.03,12,588,30,3,2,0,0,1
2,0,78.52,1,14340,23,4,1,2,0,1
33,1,125.1,7,18298,15,4,1,0,3,1
173,1,126.9,9,28451,30,4,2,2,0,0
23,1,143.99,5,12771,2,4,2,1,0,1
58,2,123.3,3,24266,31,4,3,0,0,1
213,0,123.25,8,21957,23,4,5,1,1,0
61,0,56.0,12,26559,27,3,3,2,0,1
4,0,156.0,4,31538,6,4,1,0,0,0
1,0,79.0,2,16123,26,4,1,0,3,1
0,0,109.0,8,13965,14,3,2,0,1,1
0,0,75.0,2,22483,10,2,2,0,0,1
127,1,114.3,7,3807,10,4,0,2,0,1
0,2,159.0,6,19368,22,4,1,0,0,1
87,1,85.0,9,3279,2,3,7,2,0,1
23,1,112.0,11,9066,11,4,1,0,0,1
16,0,67.81,12,19199,10,4,7,4,3,1
19,0,118.15,9,15367,19,3,0,1,0,0
55,0,56.94,3,15611,9,4,4,0,0,1
25,0,85.0,10,34260,9,3,2,2,0,0
41,0,99.0,9,4923,2,4,1,0,3,1
48,0,80.0,9,17110,11,3,1,0,1,1
192,0,95.0,6,14882,24,3,2,0,0,1
124,2,118.8,10,2347,9,4,1,2,0,1
32,1,95.0,1,27828,24,2,1,2,0,1
12,1,106.0,2,35958,12,4,2,0,0,0
144,2,129.6,9,26031,22,4,3,1,0,0
124,1,110.1,5,34940,13,4,2,1,0,1
6,1,171.0,8,14294,8,4,1,1,0,1
253,0,65.83,10,23092,29,4,1,2,3,0
2,1,124.5,6,13860,28,4,4,0,3,1
131,1,128.7,8,17798,25,4,3,1,0,1
19,1,57.98,2,30347,17,4,1,0,3,1
5,2,105.25,8,8860,31,4,3,1,0,1
52,1,60.0,11,22541,19,3,3,0,0,1
1,0,60.0,2,3033,28,4,1,2,0,0
43,1,77.69,1,28000,19,4,5,0,0,1
270,0,62.8,4,20012,20,3,4,0,0,0
6,2,69.5,1,31311,12,4,2,0,3,1
29,0,132.05,9,5289,9,4,2,0,3,0
46,1,60.0,1,21940,15,3,2,1,0,1
133,1,121.5,7,17732,12,4,3,0,0,1
152,1,90.95,6,11966,27,4,3,1,0,1
206,1,112.5,10,23447,24,4,2,1,0,0
21,1,118.0,9,9895,7,4,1,0,3,1
87,0,74.15,4,34568,14,4,1,0,0,0
211,0,100.0,5,12026,20,3,2,0,0,0
317,0,120.0,9,22280,15,3,2,0,0,0
327,0,88.0,9,8562,9,3,4,2,1,1
164,0,100.0,10,24478,2,3,2,0,0,1
4,0,65.33,2,1618,9,2,3,0,0,1
204,2,80.75,9,7045,3,3,2,2,0,1
1,1,156.0,10,19308,16,4,3,2,0,1
86,1,72.25,11,19590,6,4,3,2,0,1
1,2,135.75,9,34030,6,4,2,2,0,1
104,0,75.0,12,4274,3,3,3,0,0,1
105,0,110.0,10,27349,12,3,2,1,1,0
6,0,49.59,11,13388,28,4,3,1,3,1
93,1,126.9,6,29497,20,4,1,1,0,1
131,0,94.5,8,10411,15,3,1,2,1,0
138,1,101.49,8,33061,9,4,5,0,0,1
20,0,66.0,1,1950,31,3,1,2,0,1
30,0,152.78,10,21213,3,4,3,1,0,0
134,1,114.96,6,10928,2,4,3,1,0,1
141,0,139.95,8,30454,17,4,6,2,0,0
257,0,101.5,7,34751,1,3,2,0,1,0
0,0,89.0,7,21975,29,4,1,0,3,1
0,1,103.0,5,1068,9,4,2,1,0,1
0,0,95.0,10,20044,17,2,1,1,0,1
10,0,120.8,8,26799,13,4,1,2,0,1
